"driver_id","trip_id","started_at","acc_3050_avg","acc_5090_avg","gyroscope_distance_avg","acc_highway_sq_of_diff"
29,B094EDE1-4BD1-4AC7-BEC5-85BBBFA0E0B3,"2021-09-25 12:12:12.0",1.72286,0.84,0.073562,0.0
29,B1128CD5-3C26-4BBB-9E5F-083BC330A2DD,"2020-12-23 16:43:23.0",,,,
29,B11E9EA6-6F0D-467F-A12B-966A3CB9A9AD,"2021-07-21 22:38:37.0",1.10925,0.632727,0.279336,0.540411
29,B13C7BEB-74C7-47FE-ACAE-D10F6FAA902F,"2021-07-13 17:16:25.0",,,,
29,B16FEE3D-4733-445E-B00A-9C79DD22ED11,"2020-11-03 11:34:54.0",1.62261,0.979065,0.1531,0.0
29,B18D6BE3-D55B-4C4A-9C94-C0F08EBC454F,"2021-07-12 10:12:26.0",1.35283,1.03636,0.38295,0.0
29,B196CFB4-3516-4738-9DBE-96D7DD6041B0,"2021-06-28 18:13:59.0",1.41,0.6,0.0874312,0.0
29,B1E1EC41-4199-40D9-A179-C879A1CE2C78,"2021-06-17 17:47:49.0",1.38507,1.26133,0.0733541,0.0
29,B200BECE-6154-4B3E-9E17-D4B3DCCD9DDE,"2021-08-21 16:02:28.0",1.78411,1.31067,0.188447,4.4416
29,B2B84A1C-7CA5-4D73-97CE-D817DF9E8691,"2021-04-30 09:52:18.0",0.0,0.0,0.121819,0.0
29,B30C6624-A1A8-4C4B-9BF0-94BDDB51C71D,"2021-04-11 10:44:39.0",,,,
29,B358CE18-F6DA-423A-862B-1A32C9C25C2F,"2021-06-22 15:12:35.0",,,,
29,B38EF3D9-1FF2-49DE-B333-797C8D6C9761,"2021-08-16 13:38:49.0",1.69014,0.955636,0.0481377,1.12503
29,B4078BDF-2879-43CC-9ABC-479EAC84BCDF,"2021-09-04 12:41:45.0",,,,
29,B43795A7-D7F5-4859-96BC-1B06AFDEA74A,"2021-07-04 06:36:36.0",,,,
29,B45CC8C8-C719-4775-9A35-5363AD98086E,"2021-07-04 06:36:33.0",,,,
29,B4D9B6C1-EF75-4D02-B057-0B60BED63591,"2020-06-21 13:35:21.0",1.08291,0.679452,0.052406,0.0
29,B4E9A58B-80E9-4D32-A3E6-1196B4DDEB0C,"2021-04-24 17:47:15.0",1.78887,0.698125,0.0596268,0.386055
29,B4F73B5C-790E-48E4-A757-3E0A0743BFD9,"2020-05-18 10:42:28.0",2.18213,1.64757,0.356276,
29,B4FE3C23-7500-452E-A66F-6E97A46493BF,"2021-01-25 12:57:29.0",1.09846,0.704848,0.0430638,1.03775
29,B5078781-D63D-4118-8B7F-CC4AF456AFA2,"2021-08-03 09:22:25.0",1.6,1.404,0.234943,0.825221
29,B50E9C92-151D-46C7-9344-D07AB7D62FE1,"2021-06-24 18:36:12.0",1.86504,1.47791,0.0725064,0.0
29,B5413D9F-D4CE-4DF5-B1E1-AFDF59A89CEE,"2021-10-06 17:31:52.0",0.915,0.0,0.0480433,0.0
29,B55FBDAB-CABC-4803-B767-90B847236AD1,"2021-10-02 10:42:06.0",1.20828,0.0,0.057802,0.0
29,B589889C-C522-42E4-BE90-2493083E681E,"2021-07-04 06:36:55.0",2.5786,1.33981,0.0895364,1.08242
29,B594F7D5-53E1-476D-9E27-6CD4B7087103,"2021-06-29 18:29:01.0",2.05234,1.36335,0.111818,0.0
29,B6703BF4-9682-4FDA-BDE7-381E90B329A4,"2021-07-18 17:58:27.0",1.75068,1.00827,0.283939,0.0
29,B6DB0569-3D29-4767-94FF-5C47C89BACF3,"2020-12-06 17:25:58.0",2.01481,1.07746,0.156497,0.0
29,B6E32C47-0844-4AD1-8499-46C4A557F6C4,"2021-10-25 09:29:54.0",2.468,3.32421,0.107376,0.0
29,B73C2DD9-F071-4999-A6C4-76CE40E9EDBF,"2020-06-14 13:43:09.0",2.27241,2.67136,0.0726333,0.0
29,B76147DB-2E9F-4F09-BEB8-15A4576FE3EA,"2020-05-27 16:05:07.0",1.70748,1.17268,0.363849,0.0
29,B8318E68-1665-463B-9D11-7FA85AD2D53D,"2021-02-26 17:04:23.0",3.16,1.21,0.302527,0.0
29,B85FB1E7-C312-48C1-BBF2-646281607B96,"2021-10-31 16:41:11.0",2.28478,1.43954,0.137826,2.02953
29,B8BC22A8-B7DE-497F-B364-E6D9765B5780,"2021-08-10 07:45:06.0",1.164,0.632727,0.297954,0.0
29,B8CA6634-BD48-4F79-9321-34372E43ABD7,"2021-05-07 12:08:51.0",2.27143,1.5531,0.203713,3.01336
29,B9CC96E8-59C0-40C7-A968-363743AC6C8E,"2021-06-08 17:49:14.0",,,,
29,B9D29747-ACF8-4B2B-BF50-977B8BD3597C,"2021-06-07 19:26:05.0",1.21477,0.663158,0.0944167,0.0
29,B9EC55CB-EFCF-4369-83DD-3FE13FDCD9B0,"2021-05-28 17:48:05.0",1.65312,1.30232,0.0832339,0.0
29,BA02AEFB-4EB4-4381-B200-8F5839AA3A55,"2021-08-17 17:02:07.0",1.21778,0.0,0.107169,0.0
29,BA1D5B2E-707C-479F-A595-16C98C696514,"2021-08-28 18:06:02.0",1.04108,0.0,0.213249,0.0
29,BA378A6F-CBB0-49D3-B7AD-B35113C17FD6,"2021-02-06 09:17:59.0",2.07455,1.10053,0.0610403,0.0
29,BA566959-81D5-4201-A179-399FB11144A7,"2021-09-27 09:03:55.0",2.11227,0.856364,0.0845305,0.0
29,BA5E0671-D51A-463D-94B1-7C5249B26118,"2020-12-19 13:34:19.0",1.36807,0.892662,0.0888923,0.0
29,BB2F2177-262E-4A9E-85B6-C327C8034C24,"2021-08-29 19:01:33.0",,,,
29,BB97CCFC-8A4C-4B58-9E3C-A35B2BA73C65,"2021-07-18 18:02:54.0",1.49009,1.35897,0.158432,2.8696
29,BC679CC4-F751-499F-9D68-8924884DF20F,"2021-08-30 18:05:42.0",1.29429,0.0,0.461873,0.0
29,BC70C7A5-50E5-4DF0-AD5A-709F6E8C52A0,"2021-01-28 17:45:57.0",0.85732,0.0,0.0649588,0.0
29,BC9D6441-7D34-41B4-8359-C69F5A5FFFB3,"2021-04-21 16:59:26.0",,,,
29,BCAE42E5-44B8-4594-8BA9-94183958ACFC,"2021-09-30 17:59:02.0",1.44,1.29,0.337188,0.0
29,BD94BA40-CDC0-411A-A871-51E0F7959CAB,"2021-05-03 10:41:28.0",2.44909,3.39,0.0900494,0.0
29,BDCF39E8-C001-4FFD-B8F0-D0635ACB6581,"2021-07-31 18:35:42.0",1.35928,1.13975,0.0494987,0.927544
29,BF1F6088-2F43-41BC-B701-DED567754BF1,"2021-07-06 07:17:01.0",,,,
29,BFA3BF5A-2AE3-4B72-9D1C-FA4FFD6FDB30,"2021-09-07 18:11:52.0",3.35538,1.932,0.069255,0.0
29,BFC20617-2AF4-40A7-9EA6-BECD56A0BCD8,"2021-05-15 14:55:56.0",,,,
29,BFD46A82-1B17-4FD9-9653-03E48167CCB9,"2021-09-20 12:54:49.0",,,,
29,C00831D9-AE5F-4FCA-9D61-367D44F70682,"2021-03-29 14:27:53.0",,,,
29,C0194F97-144E-4D16-BE38-3E68FED5A623,"2021-08-11 20:32:56.0",1.45909,0.9606,0.329586,0.0
29,C01BC410-2595-4AEB-BB5E-CD38E9466ECB,"2020-12-12 18:14:36.0",2.18615,1.19,0.239266,0.0
29,C0DAA05F-1EE6-4ED0-AD67-D94628CDE289,"2021-08-01 15:32:49.0",1.54645,1.06077,0.169699,0.0
29,C20EF835-B2EE-41AD-8F8E-63771D5D968E,"2021-06-20 14:57:00.0",1.72352,1.41333,0.0550599,0.729411
29,C23C24A2-1261-4A55-BDAE-64582A608293,"2021-06-12 15:10:14.0",,,,
29,C2447333-62F8-4A95-AAE3-F145BF2D261B,"2021-08-10 07:44:57.0",1.4986,0.992077,0.18722,2.47696
29,C2A252CA-5ECC-41E0-B0FA-21676F7333E7,"2021-10-11 12:28:31.0",2.42,1.6,0.204164,0.0
29,C2D37B2E-3634-48D6-91E2-2AAB87815E0B,"2021-11-06 06:05:42.0",1.57953,2.24727,0.24538,1.32812
29,C2FA5920-F356-4431-B0C5-635A1ABA185E,"2021-06-17 17:47:51.0",1.39733,0.951037,0.14928,0.0
29,C2FA6659-E5B5-468C-952D-EB1FB79BF371,"2021-08-14 15:17:03.0",1.57753,1.04488,0.224966,1.61697
29,C32DB55E-2191-4D69-9118-438B6281BFA7,"2021-10-04 11:06:23.0",1.0214,2.04,0.0768851,0.0
29,C33A1C5F-9E10-4EEB-8CE9-7E028B4DD8E7,"2021-04-11 10:47:11.0",0.862222,0.0,0.0539057,0.0
29,C3948154-B7AA-4547-9A8D-EA05130B9390,"2021-10-11 17:31:26.0",2.24571,1.23196,0.0789752,1.74044
29,C3E0BE45-0E39-4FE4-94AF-82AF353D0261,"2021-05-09 11:47:34.0",2.19344,1.23107,0.0981845,2.38409
29,C3EE4CE9-2449-4B65-B1F2-32ECB05E4710,"2021-07-18 17:58:30.0",1.2202,0.733435,0.060992,0.0
29,C4087DB8-19E4-40CB-891B-A8F174487318,"2021-06-06 13:36:42.0",1.22717,1.02,0.225204,0.0
29,C40EA211-02BF-41C3-A905-37D167691C9E,"2021-06-02 17:17:22.0",1.52681,1.23484,0.12319,3.4496
29,C41E1A85-6985-4049-A4A4-1FF022F5E698,"2020-05-16 22:32:32.0",2.01405,1.45411,0.137468,
29,C4706AF1-FBCE-4273-9DFD-6CD6C15EC07D,"2021-10-01 16:48:21.0",1.24,0.0,0.0485493,0.0
29,C4CBC780-BEDC-415E-A5D1-4D3C6E5B0523,"2021-06-27 21:04:57.0",1.35406,0.903594,0.105635,0.0
29,C504C4C1-D84F-45AE-A5A1-0CAD4052A0F1,"2021-02-09 14:45:42.0",,,,
29,C54BA1F7-AE1F-4C47-9F22-DD864028C109,"2021-10-09 21:32:02.0",1.22129,0.775364,0.0571812,0.0
29,C58BBFB3-E727-4B56-8C8C-40679CB08906,"2021-08-16 19:04:56.0",1.35692,0.716667,0.0646289,0.0
29,C5AE5D99-2725-42FE-8401-C80273CC1494,"2021-07-04 18:11:17.0",0.423171,0.0,0.835739,0.0
29,C5BACAE8-D9F1-455B-A9E7-00027CA373C2,"2021-06-12 17:45:34.0",,,,
29,C5CD2F36-4117-4D5C-AAFB-83BF43D0A0AA,"2021-07-07 08:47:06.0",1.25455,0.0,0.20634,0.0
29,C5DAF162-044D-4068-9E05-C5B81F3EF17B,"2021-05-02 20:00:01.0",1.66726,0.977647,0.0726782,1.36932
29,C6088447-9D15-40F6-9EBE-209AF8384638,"2021-04-21 13:53:31.0",2.8,0.72,0.0901063,0.0
29,C667E4A9-A223-4E99-8EA7-CAD0A2A5F482,"2021-10-09 21:36:52.0",1.25162,1.53157,0.155068,0.0
29,C67A1438-1877-4700-BFE5-42CDB6FF290B,"2020-12-13 17:07:57.0",2.25943,1.224,0.179784,0.0
29,C6D6E005-4D2C-4B20-B151-FCA36C31CFF2,"2021-11-17 14:28:10.0",2.64623,2.32,0.0736707,0.0
29,C7BE0A86-EDCD-4A91-8B63-06404DBE2E35,"2021-08-04 04:39:12.0",,,,
29,C7F6ABFC-0C85-4CF1-B32A-03400568E77B,"2020-06-10 21:24:06.0",1.3786,1.4675,0.0387664,0.0
29,C85C94B5-D285-4890-9B64-AEC39211EFD6,"2020-06-06 06:34:27.0",2.11119,1.27083,0.078764,0.82026
29,C8CDDFA6-65EF-4614-8670-63D88558644E,"2021-09-04 12:40:45.0",1.83722,1.44698,0.0615693,0.0
29,C9155AF3-1C88-4644-B66C-AC981A11259E,"2021-02-14 10:14:42.0",2.50154,0.12,0.128857,0.0
29,C95B5B0A-8868-47E8-A9E9-524F400C67BF,"2021-08-02 15:01:32.0",1.44608,0.868977,0.298587,0.222312
29,C9DF0A35-28C9-446D-BCA3-DBD53CB34409,"2021-07-09 18:39:28.0",0.78,0.0,0.380901,0.0
29,C9FB9E56-BF99-49ED-8844-57D6DB9B3A42,"2021-02-04 13:33:11.0",,,,
29,CA959141-07E5-477F-9722-E628532EC658,"2021-06-20 14:56:51.0",1.068,0.0,0.0524834,0.0
29,CB168A6F-D449-4A64-92D8-23FEFECA69A7,"2021-06-18 15:07:43.0",2.47846,1.54429,0.133222,0.78589
29,CB1E9C1F-0C04-4AEF-A562-72F0BD44734C,"2021-07-04 06:36:56.0",1.88124,1.74261,0.196121,0.0
29,CB93B447-C821-42E8-87A4-4484ED207B1A,"2021-09-05 09:43:09.0",1.96219,1.71508,0.0946249,0.0
29,CBC1BD41-D586-4969-A74E-DCA4007510D4,"2021-07-07 14:22:54.0",1.32,0.0,0.223337,0.0
29,CBCBFA2B-D5E1-4AF0-8CFB-0A55D156C99C,"2021-02-04 13:33:06.0",1.19571,0.0,0.0715418,0.0
29,CC0183EB-BB9E-48FA-B4D1-37E174A30E41,"2020-06-06 08:52:15.0",1.81939,1.82667,0.0805742,0.0
29,CC6F0B3C-9D00-4FA3-B1A9-1A39C0A26C63,"2021-05-04 16:35:10.0",2.02054,1.76727,0.123609,2.57073
29,CC7A03B8-B204-48FA-AE45-7ADA038EADF7,"2021-09-13 20:47:35.0",2.32,1.54313,0.240533,0.0
29,CCC45B2A-6138-4A62-9E52-FD890D75C737,"2021-01-21 17:05:06.0",1.52082,1.20371,0.0474646,0.0
29,CCF07314-6BFE-4DE8-913C-C09AC6BFC7CA,"2021-01-28 17:46:30.0",,,,
29,CD62C30A-3FF2-4DC7-9086-DA5B78653325,"2021-09-19 13:10:32.0",1.31422,0.882712,0.24303,0.0
29,CDFE1CA4-04C0-4150-9441-5FCDEE262B5B,"2021-06-27 21:05:10.0",1.23733,0.806452,0.323474,0.0
29,CE4F61D7-C048-49E7-839E-DD384AF80F39,"2021-10-13 17:46:27.0",1.26452,1.40041,0.0507093,0.0
29,CE7A5DB0-FF3B-4448-B6AA-3AAAFDCE144D,"2021-07-27 12:38:13.0",,,,
29,CEB71EA5-F6AD-4594-888C-88038AABB475,"2021-05-01 15:52:13.0",1.7687,1.506,0.0734475,0.0
29,CF7130B3-56BD-4295-B6E6-E2BFDD4D9CFE,"2021-07-27 12:38:30.0",2.05942,1.61898,0.132185,2.54134
29,CF95A599-62E4-4D51-B856-8CE9DB7CA078,"2021-05-16 15:53:46.0",,,,
29,D0327F84-2663-4620-8F98-0D01EFA1B4DC,"2021-05-21 15:08:56.0",,,,
29,D05D42F2-0BF5-4D88-B52B-1D3B0D92CEAA,"2021-02-14 10:14:41.0",2.24615,2.58,0.0773048,0.0
29,D0D55045-2169-4088-89B7-B93B8996E7CD,"2021-03-02 13:46:58.0",1.78428,1.43,0.0970139,0.0
29,D0F6E132-56FE-4B39-B603-6AED0DF1BC0B,"2020-05-27 16:03:17.0",1.59484,1.93838,0.246649,0.0
29,D16604C3-6D8A-4D6E-84CC-F58FC5621E64,"2021-10-21 13:31:26.0",1.71413,2.44588,0.127476,0.0
29,D1BE8BB7-9BE4-4CCB-BA21-1B4A1665AE54,"2021-02-13 16:26:39.0",1.45176,1.02545,0.067303,0.0
29,D2448C42-2284-45C4-B32B-12CFB10022B2,"2021-05-12 16:59:35.0",1.93125,1.65766,0.0998363,1.62764
29,D286E22C-3B9C-4D76-BBD0-4EAA3D5609B7,"2021-04-21 17:02:17.0",1.83222,1.35584,0.225051,0.5568
29,D28D68F9-7FEC-4AFE-A80B-20DD58BEF209,"2021-07-13 13:42:15.0",1.58417,1.27351,0.121349,0.0
29,D2C28F83-D318-448C-91A3-D6B05D2700FF,"2021-04-18 18:11:14.0",2.21565,1.44906,0.111152,0.0
29,D3137FC4-1DDF-4752-84D9-0C3E35E668D4,"2021-01-05 18:58:48.0",1.70722,0.945789,0.0979758,0.0
29,D3509209-53AE-4A84-84DD-9237A83143EE,"2021-02-04 16:19:26.0",1.70384,1.9275,0.0670122,0.0
29,D3BD4D06-9D9B-480F-96E9-45DC7BCE9664,"2021-08-21 22:07:10.0",1.8192,1.66241,0.0704418,2.22315
29,D3C1B52C-2596-4713-A172-0C32A5EA8A92,"2021-10-08 12:13:51.0",2.36372,2.4,0.102451,0.0
29,D456C7AE-8A2C-4664-BFBA-0DF0164A7C05,"2021-04-10 08:47:43.0",1.30971,0.0,0.152111,0.0
29,D4B10495-3EF0-4584-8CB7-4A56B47739BB,"2021-07-30 16:46:32.0",2.0685,1.76858,0.139126,2.47467
29,D54CDC0F-818C-4E73-BCE8-1D0C83BE9F1C,"2021-08-17 17:05:27.0",1.6608,0.0,0.253407,0.0
29,D5604F64-AF44-410B-8971-A9C961BD45CD,"2021-09-05 16:50:56.0",1.90268,1.66103,0.117126,0.0
29,D58EE112-9432-4296-B9DF-9B91A9D112C4,"2021-03-22 16:12:43.0",2.10965,1.63291,0.0827391,0.0
29,D59441B4-3E9A-4B80-8678-28EC5E7159F5,"2020-05-19 13:40:08.0",1.98235,0.995337,0.225272,
29,D59EB968-524A-4ABB-B37D-284977690DED,"2021-03-13 09:58:11.0",,,,
29,D5D57FFB-63C5-4066-8231-884647DDB95C,"2021-05-16 12:30:10.0",1.24361,0.859281,0.102682,0.0
29,D6713E03-6770-461D-A037-4D46317903A7,"2020-06-29 21:09:54.0",,,,
29,D6739F23-D635-4D95-9D3A-F58C80C4D6AB,"2021-08-22 17:57:37.0",2.088,1.5,0.10177,0.0
29,D69AD56B-1178-4566-AA5A-845A36159118,"2021-10-29 17:59:49.0",1.80688,1.08064,0.195488,5.5761
29,D6B50E95-D9B3-4059-B27B-AC272650F65E,"2021-09-13 20:47:40.0",1.26685,0.84087,0.167134,0.0
29,D71AB603-CED6-420B-AAF8-A9EEF4771418,"2021-05-12 16:58:58.0",2.86951,1.87466,0.105156,3.30081
29,D71ACD2D-63FA-4384-BC2D-A2836B94322E,"2021-05-23 15:58:13.0",1.57516,1.08,0.0690735,0.0
29,D73B92C5-39C1-4873-8810-A1AD2CED4483,"2021-05-26 16:49:19.0",1.4991,1.1919,0.0772578,0.0
29,D789F095-92E1-4BF6-ADF2-66F7EF0773D8,"2021-09-18 16:15:53.0",1.00457,0.12,0.0595139,0.0
29,D8388ED1-9FD6-41F8-84DE-923C1487F306,"2021-01-11 16:44:57.0",3.6375,1.46979,0.137066,2.2528
29,D894D44C-F2B8-41A4-A88E-54EA1A03AF35,"2021-06-22 17:33:39.0",2.15561,1.8,0.0597837,0.0
29,D89D03E8-1921-44C1-A3C1-417873A1634D,"2021-11-07 12:28:54.0",2.19568,0.0,0.0722695,0.0
29,D9006F35-B536-421A-AA61-40B5E41FA06F,"2021-06-27 21:05:08.0",1.28052,0.59395,0.11839,0.0
29,D95B7F21-FED9-49B0-8097-8EBEA58EEF4D,"2021-04-10 10:11:22.0",2.05059,0.6,0.0853389,0.0
29,DA0DE678-05AF-4D41-BDB3-9191BA9B1847,"2021-07-27 12:37:55.0",0.872276,0.8,0.127034,0.0
29,DADEB3A7-5FA3-42AC-9C64-9AB49AC979DF,"2021-09-17 23:12:23.0",2.16,0.0,0.207015,0.0
29,DB26FD72-18FB-4E43-BAF8-48B83755E672,"2021-04-19 16:17:52.0",2.76,1.68857,0.0854155,0.0
29,DBD580AE-FFD0-46E4-903E-C0D0ED442409,"2021-07-28 08:17:29.0",1.698,1.47587,0.289686,0.0
29,DBFDA07F-DE77-4C38-8EB8-2A49FBC3E62E,"2021-06-10 22:43:56.0",0.975,0.0,0.115214,0.0
29,DC1AB263-A35D-4879-B1AD-94133433C049,"2021-06-29 18:29:04.0",1.38414,1.39417,0.0844633,0.0
29,DCA93132-DD88-4976-A2AD-458590A6AD81,"2021-10-17 09:39:32.0",2.86667,1.58571,0.0806642,0.0
29,DCD92E63-F370-4111-B260-1E79D1DDC1A7,"2021-05-29 12:19:21.0",3.8,0.0,0.0684902,0.0
29,DD0F9B50-152C-4ED5-8B9D-AA486EAFD72C,"2020-06-13 11:12:09.0",1.54396,1.20104,0.0609376,0.0
29,DD55449E-2E2F-4ED8-A582-4722D134C5C1,"2021-05-05 09:57:25.0",2.51813,1.12769,0.168328,3.27366
29,DDB32138-DEF8-4BF4-AF33-80E187788D38,"2021-01-30 12:02:05.0",1.077,0.0,0.0490938,0.0
29,DE1547EB-4A05-43A2-A52D-77F9D683EE83,"2021-07-27 12:37:56.0",1.18687,0.6,0.103562,0.0
29,DE5C4520-4DDB-487B-AAF3-B3E0622470ED,"2021-08-29 19:01:26.0",1.97243,1.52182,0.208667,0.0
29,DE5CCF7D-5DC0-459D-B1F3-83147B7A883D,"2020-06-11 08:23:06.0",2.55,0.685368,0.0638264,0.0
29,DE6A5887-2F36-49A7-954A-FCD1C1E4055F,"2021-08-14 23:12:28.0",1.38,0.703729,0.072488,0.0
29,DE941545-24E4-4C45-9617-D13B0900A136,"2021-03-08 16:33:31.0",1.71771,1.55351,0.0948528,0.0
29,DE967F57-94F5-4935-A38A-EF6E7F33CDD7,"2020-07-02 06:24:16.0",1.69583,1.44181,0.0735751,0.0
29,DF5B7850-4069-422A-8448-AD326CA0B344,"2021-09-12 14:41:25.0",1.4543,0.94493,0.0874709,0.0
29,DFE79283-8DE6-4CA9-B036-6AEFA160A9DC,"2021-10-18 20:36:35.0",3.05954,1.65795,0.0467469,0.0
29,E006E7FC-E2E2-4989-ABAB-027D8825B987,"2021-10-18 20:36:33.0",1.44,0.0,0.064951,0.0
29,E00E7265-D1E7-4553-A5D8-2E2233E5C26D,"2020-11-05 16:33:25.0",1.614,1.05243,0.07667,0.0
29,E0364891-4567-46B7-A958-FABC043B5101,"2020-11-07 11:46:25.0",1.692,0.0,0.51501,0.0
29,E075895E-4C3D-400B-89E0-8C46BF8BCE8A,"2020-06-03 17:11:32.0",,,,
29,E0FE59A2-2DFE-4D0B-B838-3D57A6B078DA,"2021-11-01 17:01:01.0",1.584,2.84,0.136928,0.0
29,E120EEA8-5848-4099-BB05-FEE72EF6E46F,"2021-05-28 17:47:50.0",1.33756,1.32571,0.0841055,0.0
29,E12BCF86-ABF2-472D-9526-BF34460E77F4,"2021-04-04 14:43:02.0",1.26,1.36,0.310123,0.0
29,E17CCE2E-0F7F-4E12-B9E5-8BC1144FA84A,"2021-10-29 07:05:14.0",1.50164,0.756437,0.23873,0.0
29,E26E7813-7FCD-4880-A10F-6D4B2A845390,"2021-07-27 12:38:04.0",1.5116,0.706098,0.300817,0.0
29,E2701B79-678E-4A23-98A2-B037F47111A5,"2021-06-09 12:12:13.0",1.47615,1.15119,0.0668328,0.0
29,E2DB798F-9C88-4AA1-A313-9C686F6BEB7C,"2021-07-20 15:20:58.0",1.69736,1.22318,0.12273,0.0
29,E3A18A51-1CB9-4A5B-A3F7-FF91B5B5B1B6,"2021-07-28 08:17:24.0",2.64,1.26,0.499658,0.0
29,E4083273-B399-41F6-963F-865159BBA494,"2021-01-11 12:29:40.0",0.788571,0.0,0.19153,0.0
29,E40A21E3-EC47-4ED7-95AB-1EBA9D68EE81,"2021-05-11 17:34:31.0",0.764082,0.0,0.0743054,0.0
29,E492026B-FA1B-4A9C-ABDF-CB5D6C983E3A,"2021-04-29 13:29:11.0",1.22235,0.841731,0.0642288,0.538241
29,E4BA64E8-794A-4D40-AE02-09E46938E616,"2021-09-03 07:46:24.0",2.24897,1.49455,0.315679,0.0
29,E4BB068D-1A6F-4C88-9E3A-A683C482E3C7,"2021-10-15 11:45:35.0",2.26411,2.45322,0.109252,0.0
29,E4CEA11A-E6D7-46BA-9C74-496230790C38,"2021-02-26 17:04:25.0",1.29724,0.0,0.320487,0.0
29,E4FBB758-616C-4309-BCD2-06BBD30115D6,"2021-05-13 18:08:40.0",,,,
29,E5E24B80-E10B-4BBF-885C-AD959BCD7539,"2021-10-17 16:32:26.0",2.60961,1.42036,0.066171,0.0
29,E5EB7D9A-0923-4AB3-8403-59148A501ECE,"2021-05-27 21:45:52.0",2.40935,1.64548,0.11075,0.0
29,E612F713-FFD8-422A-BA6B-A8A6382C7963,"2021-09-03 07:47:51.0",2.232,0.0,0.0977354,0.0
29,E6316634-8289-4E16-941C-A91D350CBC73,"2020-06-24 23:01:56.0",1.07926,0.782278,0.123224,0.0
29,E67ED793-BF7B-4591-8C01-3EA586D52FC9,"2021-09-07 20:08:53.0",1.2912,0.802759,0.186059,0.0
29,E69E8BEA-F947-40D3-84B2-EEC667C25CC7,"2021-04-22 07:20:35.0",1.93811,0.790459,0.0570192,0.30595
29,E6A9FC7A-38A4-4FEF-B6BC-B94E6387F65C,"2021-03-05 16:51:09.0",0.0,0.0,0.206394,0.0
29,E6CC8086-DC6A-4999-9CC5-9CA2BBD6FF16,"2021-07-12 07:41:20.0",1.9695,2.54674,0.166076,3.05094
29,E6E83808-B62B-4CEF-86C2-03B4047FF0F9,"2021-01-08 11:48:21.0",1.04516,0.0,0.62321,0.0
29,E70BCA2E-9CAC-4F9F-8DB2-33C492689552,"2021-01-21 17:04:24.0",,,,
29,E70DABC3-4D42-4F24-949D-9950B0561A21,"2020-05-16 12:47:24.0",1.80818,1.53562,0.249453,
29,E790E135-F634-49AA-B2B7-3CDD6D163EA2,"2021-01-31 14:14:16.0",1.60193,1.34571,0.0503105,0.674009
29,E7B6EF39-5B1C-4380-B8BD-D4A46F119499,"2021-10-30 10:36:41.0",1.86522,0.953563,0.0871854,0.0
29,E7F34E87-61A8-408B-ABEA-F2182DEBA373,"2020-11-24 18:53:00.0",2.018,1.33215,0.089802,0.0
29,E85F4553-5163-4E2B-842F-43481FE5441A,"2021-07-27 12:28:03.0",1.22143,1.44089,0.151375,0.0
29,E8C48729-A1C8-45F1-8B7C-133C33554B61,"2021-09-22 18:11:51.0",0.914865,1.368,0.0578996,0.0
29,E8FD4210-7596-4812-AD46-B9ADA34E3D45,"2020-06-03 17:11:26.0",2.18097,1.332,0.142079,0.0
29,E9035F86-482A-4AD1-8EBC-7C2DA2D24CDF,"2021-11-06 23:00:10.0",2.00903,1.425,0.0725529,0.0
29,E9338A94-82F7-45D9-B039-DE3ACADC6C88,"2021-09-24 17:16:59.0",,,,
29,E94165E0-205A-4AC3-BA0B-E1EEC7365E35,"2021-08-08 17:14:42.0",,,,
29,E968D486-180B-4641-A5CD-A0677CC00C7B,"2021-04-21 16:59:36.0",1.30566,1.02136,0.152772,2.08965
29,E9B40EF9-9899-4702-8E27-C4158A2F1118,"2020-04-26 17:57:07.0",1.55468,0.914545,0.0802122,
29,E9D8FC72-10B6-44B1-BAB3-0A610C0D827D,"2021-05-27 15:18:48.0",,,,
29,EA95032F-2A1F-4763-8218-F95970E93D4B,"2021-08-08 17:20:57.0",1.87222,0.932094,0.184448,1.76766
29,EA963C72-904C-44AB-BAD7-56EE03456973,"2021-09-06 17:39:32.0",1.42378,0.42,0.0893824,0.0
29,EAB37BE4-C214-4B49-B3A5-427490659AA9,"2021-11-18 18:54:17.0",1.81592,1.77263,0.0549965,2.34565
29,EB7A70FD-6E45-4444-9D2A-511D6405FCFD,"2021-05-30 17:25:10.0",1.24052,1.09091,0.0511406,0.0
29,EBB99DFC-1FB1-4E43-A817-62A901F81BE4,"2021-07-11 15:50:30.0",0.946667,0.0,0.198563,0.0
29,EBDC2B80-FC4D-4C59-9963-401F595A7373,"2021-04-21 16:59:32.0",3.03333,1.40571,0.278372,0.0
29,EC859055-24EB-4AA5-B0C9-9479E757E976,"2021-11-12 18:31:05.0",2.38247,2.64105,0.0961381,5.13971
29,ECE6E3BB-99EC-4561-8642-B7E6EC8DFC0C,"2021-01-23 12:59:10.0",1.20923,0.33,0.0431591,0.0
29,ECE8FFBF-F1E4-4D9D-8ABF-0C613B857AEF,"2021-10-27 13:19:50.0",2.09032,1.56516,0.0581726,0.0
29,ED15E08D-E3D5-42F3-A2E5-3933AE7BF226,"2021-06-06 13:36:46.0",1.63583,1.04669,0.139964,0.0
29,ED7537F3-5E71-4059-BDB2-95FD10724703,"2020-06-13 11:12:03.0",,,,
